,Date,year,month,day,Site,Compound,Source,Location,Result,Units,MCL,Timing
35336,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Isophorone,Ground Water,Lower Valley ,0,ug/L,,During
35337,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Hexachlorocyclopentadiene,Ground Water,Lower Valley ,0,ug/L,50,During
35338,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,EPTC,Ground Water,Lower Valley ,0,ug/L,,During
35339,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Mevinphos,Ground Water,Lower Valley ,0,ug/L,,During
35340,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dichlorovos,Ground Water,Lower Valley ,0,ug/L,,During
35341,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Butylate,Ground Water,Lower Valley ,0,ug/L,,During
35342,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Vernolate,Ground Water,Lower Valley ,0,ug/L,,During
35343,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dimethyl-phthalate,Ground Water,Lower Valley ,0,ug/L,,During
35344,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pebulate,Ground Water,Lower Valley ,0,ug/L,,During
35345,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Etridiazole,Ground Water,Lower Valley ,0,ug/L,,During
35346,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,6-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,During
35347,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloroneb,Ground Water,Lower Valley ,0,ug/L,,During
35348,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Acenaphthylene,Ground Water,Lower Valley ,0,ug/L,,During
35349,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,2-Chlorobiphenyl,Ground Water,Lower Valley ,0,ug/L,,During
35350,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tebuthiuron,Ground Water,Lower Valley ,0,ug/L,,During
35351,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,During
35352,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Molinate,Ground Water,Lower Valley ,0,ug/L,,During
35353,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diethylphthalate,Ground Water,Lower Valley ,0,ug/L,,During
35354,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Fluorene,Ground Water,Lower Valley ,0,ug/L,,During
35355,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Propachlor,Ground Water,Lower Valley ,0,ug/L,,During
35356,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Ethoprop,Ground Water,Lower Valley ,0,ug/L,,During
35357,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Cycloate,Ground Water,Lower Valley ,0,ug/L,,During
35358,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorpropham,Ground Water,Lower Valley ,0,ug/L,,During
35359,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Trifluralin (Treflan),Ground Water,Lower Valley ,0,ug/L,,During
35360,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,3-Dichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
35361,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,alpha-BHC,Ground Water,Lower Valley ,0,ug/L,,During
35362,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Atraton,Ground Water,Lower Valley ,0,ug/L,,During
35363,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Prometon,Ground Water,Lower Valley ,0,ug/L,,During
35364,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Hexachlorobenzene,Ground Water,Lower Valley ,0,ug/L,1,During
35365,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Simazine (Princep),Ground Water,Lower Valley ,0,ug/L,4,During
35366,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Atrazine,Ground Water,Lower Valley ,0,ug/L,3,During
35367,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Propazine,Ground Water,Lower Valley ,0,ug/L,,During
35368,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,beta-BHC,Ground Water,Lower Valley ,0,ug/L,,During
35369,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pentachlorophenol,Ground Water,Lower Valley ,0,ug/L,1,During
35370,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,gamma-BHC (Linda,Ground Water,Lower Valley ,0,ug/L,,During
35371,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pronamide,Ground Water,Lower Valley ,0,ug/L,,During
35372,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diazinon,Ground Water,Lower Valley ,0,ug/L,,During
35373,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Phenanthrene,Ground Water,Lower Valley ,0,ug/L,,During
35374,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Anthracene,Ground Water,Lower Valley ,0,ug/L,,During
35375,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Methyl Paraoxon,Ground Water,Lower Valley ,0,ug/L,,During
35376,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Terbacil,Ground Water,Lower Valley ,0,ug/L,,During
35377,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,delta-BHC,Ground Water,Lower Valley ,0,ug/L,,During
35378,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorothalonil,Ground Water,Lower Valley ,0,ug/L,,During
35379,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4,5-Trichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
35380,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Metribuzin,Ground Water,Lower Valley ,0,ug/L,,During
35381,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Simetryn,Ground Water,Lower Valley ,0,ug/L,,During
35382,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Ametryn,Ground Water,Lower Valley ,0,ug/L,,During
35383,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Alachlor,Ground Water,Lower Valley ,0,ug/L,2,During
35384,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Prometryn,Ground Water,Lower Valley ,0,ug/L,,During
35385,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Heptachlor,Ground Water,Lower Valley ,0,ug/L,0.4,During
35386,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Terbutryn,Ground Water,Lower Valley ,0,ug/L,,During
35387,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Di-n-butylphthalate,Ground Water,Lower Valley ,0,ug/L,,During
35388,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Bromacil,Ground Water,Lower Valley ,0,ug/L,,During
35389,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Malathion,Ground Water,Lower Valley ,0,ug/L,,During
35390,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2'4,4'-Tetrachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
35391,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Aldrin,Ground Water,Lower Valley ,0,ug/L,,During
35392,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Metolachlor,Ground Water,Lower Valley ,0,ug/L,,During
35393,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Cyanazine,Ground Water,Lower Valley ,0,ug/L,,During
35394,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloropyrifos (Dursban),Ground Water,Lower Valley ,0,ug/L,,During
35395,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Triadimefon,Ground Water,Lower Valley ,0,ug/L,,During
35396,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,DCPA,Ground Water,Lower Valley ,0,ug/L,,During
35397,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,MGK-264,Ground Water,Lower Valley ,0,ug/L,,During
35398,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diphenamid,Ground Water,Lower Valley ,0,ug/L,,During
35399,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Heptachlor epoxi,Ground Water,Lower Valley ,0,ug/L,,During
35400,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2',3'4,6-Pentachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
35401,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,alpha-Chlordane,Ground Water,Lower Valley ,0,ug/L,,During
35402,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tetrachlorvinphos,Ground Water,Lower Valley ,0,ug/L,,During
35403,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pyrene,Ground Water,Lower Valley ,0,ug/L,,During
35404,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Butachlor,Ground Water,Lower Valley ,0,ug/L,,During
35405,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan I,Ground Water,Lower Valley ,0,ug/L,,During
35406,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,g-Chlordane,Ground Water,Lower Valley ,0,ug/L,,During
35407,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,trans-Nonachlor-chlordane,Ground Water,Lower Valley ,0,ug/L,,During
35408,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Napropamide(Devrinol),Ground Water,Lower Valley ,0,ug/L,,During
35409,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tricyclazole (Beam),Ground Water,Lower Valley ,0,ug/L,,During
35410,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"4,4'-DDE",Ground Water,Lower Valley ,0,ug/L,,During
35411,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dieldrin,Ground Water,Lower Valley ,0,ug/L,,During
35412,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2'4,4'5,6'Hexachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
35413,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endrin,Ground Water,Lower Valley ,0,ug/L,2,During
35414,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorobenzilate,Ground Water,Lower Valley ,0,ug/L,,During
35415,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan II,Ground Water,Lower Valley ,0,ug/L,,During
35416,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"4,4'-DDD",Ground Water,Lower Valley ,0,ug/L,,During
35417,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endrin aldehyde,Ground Water,Lower Valley ,0,ug/L,,During
35418,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Norflurazon,Ground Water,Lower Valley ,0,ug/L,,During
35419,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan Sulfate,Ground Water,Lower Valley ,0,ug/L,,During
35420,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Butylbenzylphthalate,Ground Water,Lower Valley ,0,ug/L,,During
35421,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"4,4'-DDT",Ground Water,Lower Valley ,0,ug/L,,During
35422,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Hexazinone (Velpar),Ground Water,Lower Valley ,0,ug/L,,During
35423,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Di(2-ethylhexyl)adipate,Ground Water,Lower Valley ,0,ug/L,40,During
35424,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Benzo(a)anthracene,Ground Water,Lower Valley ,0,ug/L,,During
35425,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chrysene,Ground Water,Lower Valley ,0,ug/L,,During
35426,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2',3,3'4,4',6-Heptachlorobip",Ground Water,Lower Valley ,0,ug/L,,During
35427,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Methoxychlor,Ground Water,Lower Valley ,0,ug/L,40,During
35428,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2',3,3'4,5',6,6'-Octachlorob",Ground Water,Lower Valley ,0,ug/L,,During
35429,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,bis(2-ethylhexyl)phthalate,Ground Water,Lower Valley ,0,ug/L,,During
35430,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Fenarimaol,Ground Water,Lower Valley ,0,ug/L,,During
35431,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Permethrin,Ground Water,Lower Valley ,0,ug/L,,During
35432,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Benzo(b)fluoranthene,Ground Water,Lower Valley ,0,ug/L,,During
35433,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Benzo(k)fluoranthene,Ground Water,Lower Valley ,0,ug/L,,During
35434,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Benzo(a)pyrene,Ground Water,Lower Valley ,0,ug/L,0.2,During
35435,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Fluridone,Ground Water,Lower Valley ,0,ug/L,,During
35436,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"Indeno(1,2,3-cd)pyrene",Ground Water,Lower Valley ,0,ug/L,,During
35437,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"Dibenz(a,h)anthracene",Ground Water,Lower Valley ,0,ug/L,,During
35438,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"Benzo(g,h,i)perylene",Ground Water,Lower Valley ,0,ug/L,,During
35439,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Total Phosphorus,Ground Water,Lower Valley ,0.05,mg/L,,During
35440,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloride,Ground Water,Lower Valley ,28,mg/L,,During
35441,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Nitrite as N,Ground Water,Lower Valley ,0,mg/L,1,During
35442,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Nitrate as N,Ground Water,Lower Valley ,0.663,mg/L,10,During
35443,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Sulfate,Ground Water,Lower Valley ,43.7,mg/L,,During
35444,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Magnesium,Ground Water,Lower Valley ,17,mg/L,,During
35445,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Potassium,Ground Water,Lower Valley ,4.4,mg/L,,During
35446,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Sodium,Ground Water,Lower Valley ,23,mg/L,,During
35447,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"Alkalinity, Bicarbonate",Ground Water,Lower Valley ,156,mg/L,,During
35448,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Calcium,Ground Water,Lower Valley ,46,mg/L,,During
35449,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Total Coliform,Ground Water,Lower Valley ,1,MPN/100mL,,During
35450,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,E. coli,Ground Water,Lower Valley ,0,MPN/100mL,,During
35451,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dalapon,Surface Water,Lower Valley ,0,ug/L,200,During
35452,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"3,5-Dichlorobenzoic acid",Surface Water,Lower Valley ,0,ug/L,,During
35453,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dicamba,Surface Water,Lower Valley ,0,ug/L,,During
35454,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dichloroprop,Surface Water,Lower Valley ,0,ug/L,,During
35455,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4-D",Surface Water,Lower Valley ,0,ug/L,70,During
35456,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pentachlorophenol,Surface Water,Lower Valley ,0,ug/L,1,During
35457,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4,5-TP (Silvex)",Surface Water,Lower Valley ,0,ug/L,50,During
35458,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloramben,Surface Water,Lower Valley ,0,ug/L,,During
35459,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4,5-T",Surface Water,Lower Valley ,0,ug/L,,During
35460,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4-DB",Surface Water,Lower Valley ,0,ug/L,,During
35461,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dinoseb,Surface Water,Lower Valley ,0,ug/L,7,During
35462,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Bentazon,Surface Water,Lower Valley ,0,ug/L,,During
35463,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Picloram,Surface Water,Lower Valley ,0,ug/L,500,During
35464,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Acifluorfen,Surface Water,Lower Valley ,0,ug/L,,During
35465,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Isophorone,Surface Water,Lower Valley ,0,ug/L,,During
35466,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Hexachlorocyclopentadiene,Surface Water,Lower Valley ,0,ug/L,50,During
35467,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,EPTC,Surface Water,Lower Valley ,0,ug/L,,During
35468,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Mevinphos,Surface Water,Lower Valley ,0,ug/L,,During
35469,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dichlorovos,Surface Water,Lower Valley ,0,ug/L,,During
35470,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Butylate,Surface Water,Lower Valley ,0,ug/L,,During
35471,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Vernolate,Surface Water,Lower Valley ,0,ug/L,,During
35472,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dimethyl-phthalate,Surface Water,Lower Valley ,0,ug/L,,During
35473,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pebulate,Surface Water,Lower Valley ,0,ug/L,,During
35474,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Etridiazole,Surface Water,Lower Valley ,0,ug/L,,During
35475,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,6-Dinitrotoluene",Surface Water,Lower Valley ,0,ug/L,,During
35476,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloroneb,Surface Water,Lower Valley ,0,ug/L,,During
35477,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Acenaphthylene,Surface Water,Lower Valley ,0,ug/L,,During
35478,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,2-Chlorobiphenyl,Surface Water,Lower Valley ,0,ug/L,,During
35479,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tebuthiuron,Surface Water,Lower Valley ,0,ug/L,,During
35480,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4-Dinitrotoluene",Surface Water,Lower Valley ,0,ug/L,,During
35481,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Molinate,Surface Water,Lower Valley ,0,ug/L,,During
35482,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diethylphthalate,Surface Water,Lower Valley ,0,ug/L,,During
35483,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Fluorene,Surface Water,Lower Valley ,0,ug/L,,During
35484,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Propachlor,Surface Water,Lower Valley ,0,ug/L,,During
35485,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Ethoprop,Surface Water,Lower Valley ,0,ug/L,,During
35486,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Cycloate,Surface Water,Lower Valley ,0,ug/L,,During
35487,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorpropham,Surface Water,Lower Valley ,0,ug/L,,During
35488,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Trifluralin (Treflan),Surface Water,Lower Valley ,0,ug/L,,During
35489,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,3-Dichlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
35490,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,alpha-BHC,Surface Water,Lower Valley ,0,ug/L,,During
35491,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Atraton,Surface Water,Lower Valley ,0,ug/L,,During
35492,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Prometon,Surface Water,Lower Valley ,0,ug/L,,During
35493,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Hexachlorobenzene,Surface Water,Lower Valley ,0,ug/L,1,During
35494,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Simazine (Princep),Surface Water,Lower Valley ,0,ug/L,4,During
35495,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Atrazine,Surface Water,Lower Valley ,0,ug/L,3,During
35496,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Propazine,Surface Water,Lower Valley ,0,ug/L,,During
35497,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,beta-BHC,Surface Water,Lower Valley ,0,ug/L,,During
35498,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pentachlorophenol,Surface Water,Lower Valley ,0,ug/L,1,During
35499,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,gamma-BHC (Linda,Surface Water,Lower Valley ,0,ug/L,,During
35500,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pronamide,Surface Water,Lower Valley ,0,ug/L,,During
35501,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diazinon,Surface Water,Lower Valley ,0,ug/L,,During
35502,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Phenanthrene,Surface Water,Lower Valley ,0,ug/L,,During
35503,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Anthracene,Surface Water,Lower Valley ,0,ug/L,,During
35504,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Methyl Paraoxon,Surface Water,Lower Valley ,0,ug/L,,During
35505,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Terbacil,Surface Water,Lower Valley ,0,ug/L,,During
35506,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,delta-BHC,Surface Water,Lower Valley ,0,ug/L,,During
35507,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorothalonil,Surface Water,Lower Valley ,0,ug/L,,During
35508,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,4,5-Trichlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
35509,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Metribuzin,Surface Water,Lower Valley ,0,ug/L,,During
35510,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Simetryn,Surface Water,Lower Valley ,0,ug/L,,During
35511,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Ametryn,Surface Water,Lower Valley ,0,ug/L,,During
35512,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Alachlor,Surface Water,Lower Valley ,0,ug/L,2,During
35513,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Prometryn,Surface Water,Lower Valley ,0,ug/L,,During
35514,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Heptachlor,Surface Water,Lower Valley ,0,ug/L,0.4,During
35515,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Terbutryn,Surface Water,Lower Valley ,0,ug/L,,During
35516,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Di-n-butylphthalate,Surface Water,Lower Valley ,0,ug/L,,During
35517,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Bromacil,Surface Water,Lower Valley ,0,ug/L,,During
35518,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Malathion,Surface Water,Lower Valley ,0,ug/L,,During
35519,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2'4,4'-Tetrachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
35520,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Aldrin,Surface Water,Lower Valley ,0,ug/L,,During
35521,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Metolachlor,Surface Water,Lower Valley ,0,ug/L,,During
35522,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Cyanazine,Surface Water,Lower Valley ,0,ug/L,,During
35523,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chloropyrifos (Dursban),Surface Water,Lower Valley ,0,ug/L,,During
35524,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Triadimefon,Surface Water,Lower Valley ,0,ug/L,,During
35525,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,DCPA,Surface Water,Lower Valley ,0,ug/L,,During
35526,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,MGK-264,Surface Water,Lower Valley ,0,ug/L,,During
35527,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Diphenamid,Surface Water,Lower Valley ,0,ug/L,,During
35528,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Heptachlor epoxi,Surface Water,Lower Valley ,0,ug/L,,During
35529,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2',3'4,6-Pentachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
35530,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,alpha-Chlordane,Surface Water,Lower Valley ,0,ug/L,,During
35531,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tetrachlorvinphos,Surface Water,Lower Valley ,0,ug/L,,During
35532,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Pyrene,Surface Water,Lower Valley ,0,ug/L,,During
35533,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Butachlor,Surface Water,Lower Valley ,0,ug/L,,During
35534,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan I,Surface Water,Lower Valley ,0,ug/L,,During
35535,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,g-Chlordane,Surface Water,Lower Valley ,0,ug/L,,During
35536,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,trans-Nonachlor-chlordane,Surface Water,Lower Valley ,0,ug/L,,During
35537,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Napropamide(Devrinol),Surface Water,Lower Valley ,0,ug/L,,During
35538,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Tricyclazole (Beam),Surface Water,Lower Valley ,0,ug/L,,During
35539,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"4,4'-DDE",Surface Water,Lower Valley ,0,ug/L,,During
35540,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Dieldrin,Surface Water,Lower Valley ,0,ug/L,,During
35541,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"2,2'4,4'5,6'Hexachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
35542,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endrin,Surface Water,Lower Valley ,0,ug/L,2,During
35543,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Chlorobenzilate,Surface Water,Lower Valley ,0,ug/L,,During
35544,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan II,Surface Water,Lower Valley ,0,ug/L,,During
35545,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,"4,4'-DDD",Surface Water,Lower Valley ,0,ug/L,,During
35546,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endrin aldehyde,Surface Water,Lower Valley ,0,ug/L,,During
35547,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Norflurazon,Surface Water,Lower Valley ,0,ug/L,,During
35548,3/5/2019,2019,3,5,AFRD2-MP31 Basin ,Endosulfan Sulfate,Surface Water,Lower Valley ,0,ug/L,,During
